videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward,swadesh
8kAWy2YodzQ_1-1-rgb_front.mp4,['going' 'instrument' 'musical' 'play' 'tune'],"['ALRIGHT' 'ANGRY' 'AWARD' 'BECKON' 'BEHAVIOUR' 'BREATHE' 'BROTHER'
 'CALLISTHENICS' 'CAMERA' 'CHANGE' 'COLD' 'COMFORTABLE' 'CONTROL' 'DEAF'
 'DRIVE' 'EASY' 'EMOTION' 'EVALUATE' 'EXCITED' 'FEEL' 'GAME' 'GIRL' 'GOOD'
 'HEALTHY' 'HEAR' 'HEARING' 'ILL' 'LIKE' 'LITTLE' 'LOOK' 'LOVE' 'MAKE'
 'PARTNER' 'RETIRE' 'RICH' 'SCHOOL' 'SEARCH' 'SPEECH' 'SPORT' 'STAY'
 'STRESS' 'STUBBORN' 'SURPRISE' 'TRAVEL' 'YESTERDAY']","['instrument', 'play', 'tune']",[],['musical'],['going'],[],[],['play'],[]
-g0sqksgyc4_0-2-rgb_front.mp4,"['aspect' 'clip' 'covering' 'footwork' 'forward' 'going' 'moving'
 'talking']","['ACCOMMODATION' 'ALRIGHT' 'APPROACH' 'BAD' 'CHEAP' 'DAMAGE' 'DEAF'
 'DRIVE' 'DROP' 'ESCAPE' 'FAVOUR' 'GIRL' 'GO' 'HAPPEN' 'HAPPY' 'HEARING'
 'HORRIBLE' 'INFORMATION' 'INTERPRETER' 'LOOK' 'MEANING' 'MEET' 'NEAR'
 'NOTHING' 'OPERATE' 'PARENTS' 'PEOPLE' 'PERHAPS' 'PERSON' 'PRAY' 'QUEUE'
 'RANKING' 'REDUCE' 'SCOTLAND' 'SELF' 'SIT' 'SPEECH' 'SPOUSE' 'STAY'
 'SUNDAY' 'TALK' 'TEACH' 'THING' 'TIME' 'TOUCH' 'TRUE' 'TRY' 'WAIT'
 'WALES' 'YEAR' 'YOUNG']","['aspect', 'clip', 'footwork']",['forward'],[],"['covering', 'going', 'moving', 'talking']",[],[],[],[]
-g0iPSnQt6w_12-1-rgb_front.mp4,['actually' 'going' 'lock' 'pike' 'wrists'],"['ADD' 'ANYWAY' 'BAD' 'BASE' 'BEST' 'BLUE' 'CHURCH' 'DEPTH' 'DOOR' 'EIGHT'
 'ESCAPE' 'FOREIGN' 'FORWARD' 'FRIEND' 'FUTURE' 'GAME' 'GOOD' 'GOVERNMENT'
 'GRAB' 'GRANDMOTHER' 'INATTENTION' 'LEAVE' 'MAKE' 'MANAGE' 'NEXT' 'ONE'
 'PARTNER' 'PERIODIC' 'PROBLEM' 'RANKING' 'RIGHT' 'SEARCH' 'SELF' 'SIT'
 'STRESS' 'TIME' 'TOMORROW' 'TYPICAL' 'WONDER' 'WORK' 'YEAR' 'YES']","['lock', 'pike', 'wrists']",['actually'],[],['going'],[],[],[],[]
-g0iPSnQt6w_5-1-rgb_front.mp4,['ca' 'decide' 'dive' 'get' 'know' 'middle' 'n'],"['ANGRY' 'ARMY' 'ARRIVE' 'ASK' 'BAD' 'BEDROOM' 'BLIND' 'BRING'
 'CALLISTHENICS' 'CAT' 'CHRISTMAS' 'DAY' 'DEAF' 'EIGHT' 'EVALUATE'
 'FAMILY' 'FATHER' 'FINISH' 'FRIDAY' 'GOOD' 'HARD' 'HEAR' 'HOLIDAY'
 'HOLLAND' 'LAST' 'LONDON' 'LOOK' 'MAYBE' 'MEAL' 'MONEY' 'MOTHER' 'MOVE'
 'NAME' 'NEWCASTLE' 'NOTHING' 'OLD' 'ORAL' 'PARENTS' 'PARTY' 'PENCE'
 'PERFECT' 'PLAN' 'PLAY' 'READY' 'RICH' 'RIGHT' 'SAD' 'SAY' 'SCALES'
 'SEARCH' 'SEVEN' 'SIX' 'SLEEP' 'SOON' 'SPEECH' 'SPOUSE' 'SYMPATHY' 'TALK'
 'TEACH' 'TELEVISION' 'THINK' 'THURSDAY' 'TOMORROW' 'TRAIN' 'WIN'
 'WONDERFUL' 'YES']","['decide', 'dive', 'middle', 'n']",[],[],"['get', 'know']",[],['ca'],[],['know']
FZLxEwsoc1c_4-8-rgb_front.mp4,['basically' 'get' 'naps' 'second' 'three' 'types' 'usually'],"['AGE' 'ANESTHETISE' 'ANGRY' 'ANYTHING' 'AUSTRALIA' 'BACK' 'BAD' 'BEDROOM'
 'BORING' 'BREATHE' 'CHILD' 'CHRISTMAS' 'CLUB' 'CONTINUE' 'DEAF' 'DECIDE'
 'DIFFERENT' 'EMOTION' 'ENDURE' 'EXPENSIVE' 'FEEL' 'GO' 'HAPPEN' 'HEAR'
 'LIKE' 'LITTLE' 'LOOK' 'MAYBE' 'MENTION' 'MOTHER' 'MUST' 'NEWCASTLE'
 'NEXT' 'ONE' 'ORAL' 'PERHAPS' 'PLAN' 'PLAY' 'POUND' 'PREGNANT' 'PROBLEM'
 'QUICK' 'RANKING' 'RIGHT' 'SAD' 'SCHOOL' 'SEEM' 'SELF' 'SIGN' 'SLEEP'
 'STAND' 'START' 'SURPRISE' 'TALK' 'TEACHER' 'THANK' 'THING' 'TYPICAL'
 'UPSET' 'USE' 'WALK' 'WANT' 'WONDERFUL' 'WRITE' 'YEAR' 'YES' 'YOUNG']","['naps', 'types']","['basically', 'usually']",['second'],['get'],[],['three'],[],[]
92V3oH63zbQ_12-1-rgb_front.mp4,['already' 'bar' 'breaking' 'go' 'hands' 'many' 'rules' 'talked' 'way'],"['AREA' 'AUSTRALIA' 'BAD' 'BREAK' 'CHANGE' 'CLOSED' 'DANCE' 'DAY' 'DOCTOR'
 'EXCITED' 'FILM' 'FIVE' 'FOREIGN' 'FOUR' 'FRIDAY' 'FULL' 'HARD'
 'HORRIBLE' 'INVOLVE' 'LATE' 'LITTLE' 'MAKE' 'MEAL' 'MORNING' 'PLAN'
 'ROAD' 'SCOTLAND' 'SIT' 'SPOUSE' 'START' 'STAY' 'TEACH' 'TELEVISION'
 'THREE' 'THURSDAY' 'TIME' 'TRAVEL' 'TYPICAL' 'WAIT' 'WORK' 'YEAR' 'YOUNG']","['bar', 'hands', 'rules', 'way']",['already'],['many'],"['breaking', 'go', 'talked']",[],[],[],"['hands', 'many']"
-g0iPSnQt6w_15-1-rgb_front.mp4,['like' 'look'],"['AGREE' 'ANYTHING' 'ARRIVE' 'AWARD' 'BAD' 'BLIND' 'BORROW' 'BOSS' 'BRING'
 'BRITAIN' 'CAMERA' 'CHANGE' 'CHILD' 'CHURCH' 'CLUB' 'COMFORTABLE'
 'COMPUTER' 'DEAF' 'EIGHT' 'EVERYTHING' 'FISH' 'FLOCK' 'FOUR' 'GAME'
 'GIRL' 'GOOD' 'GOVERNMENT' 'GRANDMOTHER' 'HARD' 'HEARING' 'HOLIDAY'
 'HORRIBLE' 'HOUSE' 'KEEP' 'KICK' 'LAST' 'LATER' 'LITTLE' 'LOOK' 'MAKE'
 'MAYBE' 'MERGE' 'MOVE' 'NIGHT' 'OLD' 'PARTNER' 'PARTY' 'PEOPLE' 'PERFECT'
 'PERHAPS' 'PLAY' 'PROBLEM' 'RIGHT' 'SEARCH' 'SLOW' 'STRESS' 'STUBBORN'
 'SUPPORT' 'THREE' 'TWO' 'TYPICAL' 'UNIVERSITY' 'VISIT' 'WAKE' 'WORK'
 'YES']",['look'],[],[],[],[],['like'],[],[]
-g0sqksgyc4_8-2-rgb_front.mp4,['back' 'drag' 'foot' 'front' 'going' 'slide'],"['AREA' 'ARRIVE' 'BACK' 'BEDROOM' 'BEST' 'BUS' 'CHAIR' 'CHILD'
 'DISAPPOINT' 'DRIVE' 'EXPECT' 'FAIL' 'FAMILY' 'FATHER' 'FINISH' 'FLOCK'
 'FORGET' 'HARD' 'HEAR' 'HOME' 'INSERT' 'INVOLVE' 'LOW' 'MORNING' 'MUM'
 'NAME' 'NEXT' 'OPERATE' 'PARENTS' 'PARTNER' 'PRACTISE' 'PUB' 'RELAX'
 'RELIEF' 'REMEMBER' 'SCHOOL' 'SCOTLAND' 'SHOULDER' 'SLEEP' 'SPOUSE'
 'START' 'SWIM' 'TALK' 'TEACH' 'TIME' 'TOUCH' 'UNIVERSAL' 'VEHICLE' 'WAIT'
 'WEEKEND' 'WRITE' 'YES']","['drag', 'foot', 'front', 'slide']",['back'],[],['going'],[],[],[],['foot']
-g0iPSnQt6w_14-1-rgb_front.mp4,['Let' 'back' 'demonstrate' 'easier' 'lot'],"['ANGRY' 'ANYTHING' 'BABY' 'BAD' 'BALL' 'BLIND' 'BORN' 'BREATHE' 'DAY'
 'DOCTOR' 'EIGHT' 'EVALUATE' 'EXCITED' 'FEEL' 'FOUR' 'FRIEND' 'FULL'
 'GOOD' 'HOLIDAY' 'LAST' 'LATER' 'LIKE' 'LIVE' 'LOOK' 'MORNING' 'NIGHT'
 'OLD' 'ONE' 'PERHAPS' 'PLAN' 'PREGNANT' 'PROBLEM' 'SATURDAY' 'SCOTLAND'
 'SEARCH' 'SEEM' 'SHOW' 'SINCE' 'SIT' 'SPOUSE' 'START' 'SURPRISE' 'TALK'
 'TELEVISION' 'THANK' 'THEATRE' 'THREE' 'TIME' 'TOILET' 'TOUCH' 'TWO'
 'VISIT' 'WANT' 'WEEK' 'WONDER' 'YES']","['demonstrate', 'lot']",['back'],['easier'],['Let'],[],[],[],[]
92V3oH63zbQ_7-1-rgb_front.mp4,['Keeping' 'ball' 'hands' 'inside' 'like' 'looks'],"['ANGRY' 'AUSTRALIA' 'BAD' 'BEST' 'BRITAIN' 'BUY' 'CHANGE' 'CHRISTMAS'
 'CLOSED' 'CONCENTRATE' 'DAUGHTER' 'DAY' 'DIFFERENT' 'DOCTOR' 'EVALUATE'
 'EXPERIENCE' 'EXPLAIN' 'FEEL' 'FINISH' 'FRIDAY' 'FRIEND' 'GAME' 'GOOD'
 'GRAB' 'GRANDMOTHER' 'HARD' 'INATTENTION' 'INVOLVE' 'LAST' 'LATER' 'LEG'
 'LITTLE' 'MARRY' 'MENTION' 'MUST' 'NEW' 'NEXT' 'NIGHT' 'PARTNER'
 'PERHAPS' 'PLACE' 'PROBLEM' 'RIGHT' 'SCHOOL' 'SIGN' 'SINCE' 'SIT'
 'SPOUSE' 'START' 'STRESS' 'SURPRISE' 'TALK' 'TEACHER' 'THANK' 'TIME'
 'TOUCH' 'TRY' 'TYPICAL' 'WAIT' 'WANT' 'WEEK' 'WORK' 'YEAR' 'YES']","['ball', 'hands', 'looks']",[],[],['Keeping'],[],"['inside', 'like']",[],['hands']
FZCEymcpq7I_15-1-rgb_front.mp4,['good' 'half' 'pretty' 'wedge'],"['ANGRY' 'ARRIVE' 'BACK' 'BAD' 'BEHAVIOUR' 'BIRTHDAY' 'BORING' 'BREAK'
 'CHRISTMAS' 'COME' 'CONTINUE' 'DAY' 'ENOUGH' 'EXCITED' 'FEEL' 'FISH'
 'GOOD' 'HEALTHY' 'LAST' 'LOOK' 'LOVE' 'LOVELY' 'MOVE' 'NEXT' 'PARTNER'
 'PLENTY' 'PREGNANT' 'RICH' 'SAY' 'SCHOOL' 'SCOTLAND' 'SELF' 'TEN' 'THANK'
 'TRAIN' 'TWO' 'TYPICAL' 'USE' 'WAIT' 'WORK' 'YES']","['half', 'wedge']",['pretty'],['good'],[],[],[],['good'],['good']
-g0sqksgyc4_9-2-rgb_front.mp4,"['back' 'drag' 'foot' 'forward' 'front' 'going' 'moving' 'slide'
 'whenever']","['AREA' 'BRING' 'BROTHER' 'CHAIR' 'CHILD' 'DECREASE' 'DRIVE' 'ENOUGH'
 'EUROPE' 'FAMILY' 'FAVOUR' 'FLOCK' 'HARD' 'LOOK' 'OPERATE' 'PARTNER'
 'READY' 'RELAX' 'RELIEF' 'SHOULDER' 'SIT' 'SPORT' 'SUE' 'TEA' 'TRAIN'
 'TRAVEL' 'WAIT' 'WALK' 'YES']","['drag', 'foot', 'front', 'slide', 'whenever']","['back', 'forward']",[],"['going', 'moving']",[],[],[],['foot']
-fZc293MpJk_7-1-rgb_front.mp4,"['actually' 'airplane' 'feet' 'left' 'moved' 'right' 'start' 'steers'
 'stop' 'turn']","['ALRIGHT' 'AREA' 'ARMY' 'AUSTRALIA' 'BAD' 'BEST' 'BOY' 'CHEAP' 'CHILD'
 'CHOOSE' 'DEAF' 'EXPECT' 'FINISH' 'GIRL' 'GOOD' 'HEAR' 'LEAVE' 'LEG'
 'LOOK' 'LOW' 'MAN' 'NAME' 'NEXT' 'NOTHING' 'OLD' 'ORAL' 'PARTY' 'PERFECT'
 'PERHAPS' 'PLACE' 'REMEMBER' 'RIGHT' 'SAD' 'SCHOOL' 'SCOTLAND' 'SETTLE'
 'SHEET' 'SIX' 'START' 'THINK' 'TOUCH' 'TYPICAL' 'WAIT' 'WALES' 'WELL'
 'WONDER' 'YES' 'YESTERDAY']","['airplane', 'feet', 'left', 'right', 'start', 'steers', 'stop', 'turn']",['actually'],[],['moved'],[],[],['right'],['feet']
FZCF7kPIyOk_9-1-rgb_front.mp4,['binding' 'consider' 'like' 'longer' 'might' 'script'],"['ALRIGHT' 'ANGRY' 'ARRIVE' 'ASK' 'BAD' 'BEHAVIOUR' 'BEST' 'BETTER' 'BOAT'
 'BODY' 'BREAK' 'CHANGE' 'CLOTHES' 'COLD' 'DAMN' 'DIFFERENT' 'DISAPPEAR'
 'DISAPPOINT' 'DREADFUL' 'DRIVE' 'ENGLAND' 'EVERYTHING' 'EXCITED'
 'EXPLAIN' 'FEEL' 'FINISH' 'GOOD' 'HARD' 'HEALTHY' 'HELP' 'HOLIDAY'
 'HORRIBLE' 'HURT' 'LAST' 'LATER' 'LOVE' 'MAYBE' 'MORNING' 'MOTHER' 'NEAR'
 'NEXT' 'NOTHING' 'PARTNER' 'PERFECT' 'PERHAPS' 'PLUS' 'POOR' 'PREFER'
 'PREGNANT' 'QUICK' 'RELAX' 'RETIRE' 'SEARCH' 'SLOVAKIA' 'STADIUM' 'START'
 'STRONG' 'SURPRISE' 'TALK' 'TEACH' 'THANK' 'THING' 'TRUE' 'TYPICAL'
 'UNIT' 'WEEK' 'WELL' 'WORK' 'WOW' 'WRITE' 'YEAR' 'YES']","['binding', 'longer', 'script']",[],[],['consider'],[],"['like', 'might']",[],[]
FZCF7kPIyOk_18-1-rgb_front.mp4,['advice' 'basically' 'bind' 'good' 'script'],"['AGREE' 'ASK' 'AWARD' 'BAD' 'BALL' 'BASE' 'BEST' 'BETTER' 'BIG' 'BORING'
 'CHANGE' 'CHRISTMAS' 'COLD' 'COMMUNICATE' 'CONTROL' 'DAMN' 'DOCTOR'
 'DREADFUL' 'DRIVE' 'ENOUGH' 'EVERYTHING' 'EXPAND' 'FOREIGN' 'FRIEND'
 'FULL' 'GOOD' 'GRANDMOTHER' 'GROUP' 'HOT' 'INATTENTION' 'LAST' 'LEG'
 'MARRY' 'MOTHER' 'NEXT' 'NOTHING' 'PARTNER' 'PERHAPS' 'PLEASE' 'PLENTY'
 'PRAISE' 'PRAY' 'PROBLEM' 'PUB' 'PUSH' 'RIGHT' 'SCHOOL' 'SIGN' 'SPORT'
 'SPOUSE' 'START' 'STUBBORN' 'STUPID' 'THANK' 'TIME' 'TIRED' 'TOILET'
 'TOUCH' 'TRAIN' 'TRUE' 'TYPICAL' 'USE' 'WAIT' 'WEEKEND' 'WIN' 'YES']","['advice', 'bind', 'script']",['basically'],['good'],[],[],[],['good'],['good']
37ZtKNf6Yd8_4-1-rgb_front.mp4,['guitar' 'nylon' 'similar' 'string' 'strings' 'tied'],"['ACT' 'ANGRY' 'BAD' 'BREAK' 'CHOOSE' 'COLD' 'CONTROL' 'CRASH' 'DRIVE'
 'EXCITED' 'HORRIBLE' 'LIKE' 'LITTLE' 'LOOK' 'MAYBE' 'MOVE' 'NOTHING'
 'PARTNER' 'PARTY' 'PERFECT' 'PERHAPS' 'READY' 'RELAX' 'SHOULDER' 'SPEECH'
 'STRONG' 'SURPRISE' 'TALK' 'TEACH' 'TRAIN' 'TYPICAL' 'UNIT' 'UPWARD'
 'WAIT']","['guitar', 'nylon', 'string', 'strings']",[],['similar'],['tied'],[],[],[],[]
FZd8Iv9ACVw_10-8-rgb_front.mp4,['around' 'driving' 'get' 'seasons' 'snow' 'time'],"['AGREE' 'ALWAYS' 'ANYTHING' 'AVOID' 'AWARD' 'BACK' 'BAD' 'BEST' 'BETTER'
 'BIG' 'BREAK' 'BROTHER' 'CHANGE' 'CHRISTMAS' 'COLD' 'CONTROL' 'DIFFERENT'
 'DOCTOR' 'DRIVE' 'ENGLAND' 'ESCAPE' 'EVALUATE' 'GO' 'HARD' 'INATTENTION'
 'KEEP' 'KNOW' 'LAUGH' 'LOOK' 'MAKE' 'MAN' 'MARRY' 'MEET' 'MUST'
 'NEWSPAPER' 'NEXT' 'NICE' 'NOTHING' 'NUMBER' 'PARTNER' 'PLAY' 'PLUS'
 'POINT' 'POLICE' 'PREFER' 'PROBLEM' 'RIGHT' 'SAY' 'SCALES' 'SCOTLAND'
 'SETTLE' 'SHEET' 'SIGN' 'SISTER' 'SLOW' 'STAY' 'STRESS' 'STUBBORN'
 'STUCK' 'SUPPORT' 'THEATRE' 'TIME' 'TIRED' 'TRY' 'TYPICAL' 'WAIT' 'YEAR'
 'YES' 'YOUNG']","['seasons', 'snow', 'time']",[],[],"['driving', 'get']",[],['around'],['snow'],[]
8kAWy2YodzQ_0-1-rgb_front.mp4,['Hi' 'learning' 'play' 'today' 'ukulele'],"['ALRIGHT' 'ANGRY' 'BAD' 'CHECK' 'EXCITED' 'FAIL' 'FEEL' 'FINISH' 'GOOD'
 'HEALTHY' 'LEG' 'LOOK' 'MANCHESTER' 'MORNING' 'MOTHER' 'NEWCASTLE'
 'PARENTS' 'PARTNER' 'PARTY' 'PLAN' 'RICH' 'RIGHT' 'TELEVISION' 'THURSDAY'
 'WALK' 'WEEKEND' 'WELL']","['Hi', 'play', 'today', 'ukulele']",[],[],['learning'],[],[],['play'],[]
FZrU_mEryAs_3-2-rgb_front.mp4,"['able' 'child' 'contact' 'good' 'point' 'really' 'stranger' 'way'
 'younger']","['ACCOMMODATION' 'ACT' 'ALWAYS' 'ANGRY' 'ARRIVE' 'ASK' 'ATTACK' 'AWARD'
 'BAD' 'BOOK' 'BORN' 'BORROW' 'BUSINESS' 'CAMERA' 'CHANGE' 'CHEAP'
 'CLOTHES' 'COLD' 'CONTROL' 'DEAF' 'DRIVE' 'EVALUATE' 'EXCITED' 'FEEL'
 'FOOTBALL' 'FORGET' 'GIVE' 'GO' 'HEALTHY' 'HEAR' 'HEARING' 'HOLIDAY'
 'HOLLAND' 'HORRIBLE' 'ILL' 'INFORMATION' 'INTERPRETER' 'LITTLE' 'LIVE'
 'LONELY' 'LOOK' 'MARRY' 'MEAL' 'MEET' 'MIND' 'MORNING' 'MUST' 'NEAR'
 'NEVER' 'NIGHT' 'NOTHING' 'PARTY' 'PERFECT' 'PERHAPS' 'PRAY' 'PRIEST'
 'QUEUE' 'QUICK' 'QUIET' 'RICH' 'ROAD' 'RUN' 'SCALES' 'SCHOOL' 'SEND'
 'SIGN' 'SIT' 'SLEEP' 'SLOW' 'SPEECH' 'SPOUSE' 'STAY' 'STRONG' 'STUBBORN'
 'SUNDAY' 'TALK' 'TEACH' 'THINK' 'TIME' 'TOUCH' 'TRAVEL' 'TRUE' 'VEHICLE'
 'WAIT' 'WALK' 'WANT' 'WORRY']","['child', 'contact', 'point', 'stranger', 'way']",['really'],"['able', 'good', 'younger']",[],[],[],"['child', 'good']",['good']
92V3oH63zbQ_0-1-rgb_front.mp4,['different' 'hitting' 'pitches' 'talked' 'types'],"['AGREE' 'ANGRY' 'ANYWAY' 'ARRIVE' 'BACK' 'BALL' 'BEST' 'BETTER' 'CHANGE'
 'CLUB' 'DIFFERENT' 'ENGLAND' 'FATHER' 'FEEL' 'GOOD' 'HARD' 'HOME'
 'INTERPRETER' 'KEEP' 'LOOK' 'MUST' 'NORMAL' 'PARTNER' 'PICTURE' 'PLAN'
 'PLUS' 'SCHOOL' 'SPORT' 'SURPRISE' 'TALK' 'TELEVISION' 'TOILET' 'TRY'
 'UNIT' 'WALES' 'WANT' 'WEEK' 'WEEKEND' 'WORK']","['pitches', 'types']",[],['different'],"['hitting', 'talked']",[],[],[],[]
FZCF7kPIyOk_17-1-rgb_front.mp4,['One' 'binding' 'firmly' 'hold' 'pretty' 'professional' 'script' 'thing'],"['ACT' 'AGES' 'ASK' 'AWARD' 'BREAK' 'CAMERA' 'CHANGE' 'COLD' 'COMFORTABLE'
 'CONTROL' 'DAMAGE' 'DISAPPOINT' 'DRINK' 'DRIVE' 'FLOCK' 'GO'
 'GRANDMOTHER' 'HAPPY' 'INTERPRETER' 'LAST' 'LATER' 'LITTLE' 'LOOK'
 'MEANING' 'NOTHING' 'PARTY' 'PERFECT' 'PRAY' 'PROBLEM' 'QUEUE' 'QUIET'
 'RECEIVE' 'REDUCE' 'RETIRE' 'RUN' 'SAY' 'SCHOOL' 'SELF' 'SIGN' 'SIT'
 'START' 'STRONG' 'STUBBORN' 'STUPID' 'SUE' 'SUNDAY' 'TALK' 'TEACH'
 'TITLE' 'TOMORROW' 'TRAIN' 'TRAVEL' 'TRUE' 'VEHICLE' 'WORK' 'YEAR']","['binding', 'hold', 'script', 'thing']","['firmly', 'pretty']",['professional'],[],[],['One'],[],[]
FZCEymcpq7I_3-1-rgb_front.mp4,['eighty' 'get' 'going' 'lot' 'sand' 'use' 'wedge' 'within' 'yards'],"['ASK' 'AWARD' 'BAD' 'BECKON' 'BEST' 'BETTER' 'BREAK' 'BROTHER' 'CHANGE'
 'COLD' 'CONTROL' 'DAY' 'DREADFUL' 'DRIVE' 'ENOUGH' 'EXCITED' 'FILM'
 'FINISH' 'FRIEND' 'GAME' 'GIVE' 'GOOD' 'GOVERNMENT' 'HAPPEN' 'HAPPY'
 'HARD' 'HELP' 'HORRIBLE' 'INATTENTION' 'LAST' 'LATER' 'LEG' 'LIKE' 'LOOK'
 'MAKE' 'MORNING' 'NEW' 'NEXT' 'NOTHING' 'PARTNER' 'PERHAPS' 'PROBLEM'
 'REGULAR' 'RIGHT' 'SAFE' 'SCHOOL' 'SCOTLAND' 'SINCE' 'SPOUSE' 'START'
 'STRESS' 'STRONG' 'STUBBORN' 'SUE' 'TALK' 'TEACH' 'THANK' 'TIME' 'TOUCH'
 'TRAIN' 'TRUE' 'TYPICAL' 'USE' 'VEHICLE' 'WAIT' 'WEEK' 'WEEKEND' 'WORK'
 'YES']","['eighty', 'lot', 'sand', 'use', 'wedge', 'yards']",[],[],"['get', 'going']",[],['within'],[],['sand']
-g0iPSnQt6w_13-1-rgb_front.mp4,['going' 'legs' 'lock' 'squeeze' 'underneath'],"['BALL' 'BLUE' 'CARAVAN' 'DAMAGE' 'DOCTOR' 'DREADFUL' 'ENGLAND'
 'FANTASTIC' 'FATHER' 'FLOCK' 'FOOTBALL' 'FRIDAY' 'FRIEND' 'HARD' 'HELP'
 'HOLLAND' 'HOUSE' 'INATTENTION' 'LAST' 'MINUTE' 'NEW' 'PARTNER' 'POLICE'
 'PRAY' 'PROBLEM' 'PUSH' 'REGULAR' 'SAFE' 'SINCE' 'SIT' 'SPOUSE' 'SUNDAY'
 'TEACH' 'TENT' 'TIME' 'TRUE' 'UPWARD' 'WALL' 'YEAR' 'YOUNG']","['legs', 'lock', 'squeeze', 'underneath']",[],[],['going'],[],[],[],[]
92V3oH63zbQ_5-1-rgb_front.mp4,['baseball' 'hands' 'inside' 'keeping'],['BAD' 'GOOD' 'LEG' 'RIGHT'],"['baseball', 'hands']",[],[],['keeping'],[],['inside'],[],['hands']
-g0sqksgyc4_4-2-rgb_front.mp4,"['big' ""n't"" 'steps' 'take']","['ALRIGHT' 'ANGRY' 'AREA' 'BEST' 'BORN' 'CHAIR' 'CHILD' 'COMPUTER'
 'DECREASE' 'DOG' 'ENOUGH' 'EXCITED' 'FAMILY' 'FAVOUR' 'FINISH' 'GRAB'
 'HEALTHY' 'LEAGUE' 'LIVE' 'LOW' 'MAN' 'MORNING' 'MOTHER' 'MOW' 'NEXT'
 'NOTHING' 'OPERATE' 'PARTY' 'PREFER' 'READY' 'RELAX' 'RICH' 'SETTLE'
 'START' 'TIME' 'WAIT' 'WANT' 'WELL' 'YES']",['steps'],"[""n't""]",['big'],['take'],[],[],[],['big']
-g0iPSnQt6w_16-1-rgb_front.mp4,"[""'s"" 'good' 'pike' 'position']","['ALCOHOLIC' 'BAD' 'BORING' 'CHRISTMAS' 'DIFFERENT' 'EXTRACT' 'GIRL' 'HOT'
 'HOUSE' 'INTERPRETER' 'LITTLE' 'LOOK' 'MAYBE' 'PERHAPS' 'PLENTY' 'REDUCE'
 'SAY' 'SCHOOL' 'SPECTACLES' 'SPEECH' 'THANK' 'TICKET' 'UNIVERSITY' 'USE'
 'VIEW' 'VISIT' 'WALES']","['pike', 'position']",[],['good'],[],[],"[""'s""]",['good'],['good']
FZCEymcpq7I_6-1-rgb_front.mp4,['advise' 'lot' 'practice' 'putting' 'sand' 'time' 'wedge' 'would'],"['ALRIGHT' 'ANGRY' 'ASK' 'BALL' 'BASE' 'BEST' 'BETTER' 'BRITAIN'
 'CHRISTMAS' 'DOCTOR' 'DRIVE' 'EXCITED' 'FAIL' 'FEEL' 'FOREIGN' 'FRIEND'
 'FULL' 'GOOD' 'HARD' 'HORRIBLE' 'INATTENTION' 'LAST' 'MARRY' 'MOVE'
 'NEXT' 'NOTHING' 'PAYMENT' 'PROBLEM' 'RECEIVE' 'RIGHT' 'SCOTLAND'
 'SPOUSE' 'START' 'STRONG' 'SURPRISE' 'TIME' 'TOUCH' 'TYPICAL' 'WAIT'
 'YEAR' 'YES']","['advise', 'lot', 'practice', 'sand', 'time', 'wedge']",[],[],['putting'],[],['would'],[],['sand']
FZLxEwsoc1c_8-8-rgb_front.mp4,"[""'s"" 'basically' 'explanation' 'nap']","['ACCOMMODATION' 'ALRIGHT' 'ANGRY' 'AUSTRALIA' 'BAD' 'BEST' 'BETTER'
 'DANCE' 'DIE' 'FINISH' 'GOOD' 'HOTEL' 'HOUSE' 'LEAVE' 'LOOK' 'MIX' 'MUST'
 'NEXT' 'PERHAPS' 'PLAY' 'RAIN' 'RIGHT' 'ROAD' 'TYPICAL' 'WAIT' 'YES']","['explanation', 'nap']",['basically'],[],[],[],"[""'s""]",[],[]
FZrWOf-oGDk_7-8-rgb_front.mp4,['back' 'continue' 'either' 'front' 'hook'],['DISAPPOINT' 'GOOD' 'RIGHT'],"['continue', 'front', 'hook']",['back'],[],[],['either'],[],[],[]
