videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward,swadesh
-g45vqccdzI_4-1-rgb_front.mp4,"[""'ve"" 'exit' 'find' 'get' 'got' 'way']","['ACT' 'AGREE' 'BAD' 'BEST' 'DIFFERENT' 'DISAPPOINT' 'EXCITED' 'FAIL'
 'FRIEND' 'FULL' 'HAPPEN' 'HORRIBLE' 'INSERT' 'INVOLVE' 'LITTLE' 'LOOK'
 'MOTHER' 'NEAR' 'NEWCASTLE' 'NORMAL' 'NOTHING' 'ONE' 'PARENTS' 'PARTNER'
 'PARTY' 'PERFECT' 'PERHAPS' 'PLAN' 'READY' 'SAY' 'SPOUSE' 'STRONG'
 'TEACH' 'TELEVISION' 'THING' 'WEEKEND']","['exit', 'way']",[],[],"[""'ve"", 'find', 'get', 'got']",[],[],[],[]
Fz-N1S0swh8_1-8-rgb_front.mp4,"[""'m"" 'bit' 'dice' 'going' 'little' 'peppers']","['AGE' 'ALRIGHT' 'BORING' 'CHRISTMAS' 'COMPUTER' 'ENOUGH' 'FAMILY'
 'FINISH' 'GOOD' 'HAPPY' 'LOOK' 'MEANING' 'MOTHER' 'NEXT' 'PERHAPS'
 'PLACE' 'SCHOOL' 'SEEM' 'SINCE' 'SIT' 'SPOUSE' 'STAND' 'THANK' 'TOILET'
 'TRANSLATE' 'TRUE' 'USE' 'WAIT' 'WALES' 'WALK' 'WELL' 'WOW' 'YES']","['bit', 'dice', 'peppers']",[],['little'],"[""'m"", 'going']",[],[],[],['bit']
8kAWy2YodzQ_2-1-rgb_front.mp4,['different' 'ukuleles'],"['DIFFERENT' 'DISAPPOINT' 'EXCITED' 'FEEL' 'FINISH' 'GIRL' 'GOOD' 'LATER'
 'LOOK' 'MEETING' 'NEXT' 'PICTURE' 'PLUS' 'START']",['ukuleles'],[],['different'],[],[],[],[],[]
FZNuNG9UBnw_8-1-rgb_front.mp4,"[""'m"" 'bruni' 'captain' 'joe']","['ASK' 'BACK' 'BAD' 'DISAPPOINT' 'EXCITED' 'HORRIBLE' 'LITTLE' 'LOOK'
 'MORNING' 'NOTHING' 'PAST' 'SCHOOL' 'SCOTLAND' 'SHOULDER' 'SINCE'
 'SPEECH' 'SPOUSE' 'TOUCH' 'TWENTY' 'TYPICAL' 'WAIT' 'WALES' 'YES' 'ZERO']","['bruni', 'captain', 'joe']",[],[],"[""'m""]",[],[],[],[]
92V3oH63zbQ_19-1-rgb_front.mp4,"[""'ll"" 'one' 'show' 'time']","['ARRIVE' 'BALL' 'BUY' 'DREADFUL' 'MONEY' 'MONTH' 'MOTHER' 'ONE' 'PLAN'
 'PRAY' 'RISE' 'SAFE' 'SATURDAY' 'SAY' 'SEARCH' 'SELF' 'SINCE' 'SLEEP'
 'TOMORROW' 'VISIT']","['show', 'time']",[],[],[],[],"[""'ll"", 'one']",[],['one']
92V3oH63zbQ_2-1-rgb_front.mp4,"[""'ve"" 'hitting' 'outside' 'pitches' 'talked']","['ADD' 'ARRIVE' 'ASK' 'BACK' 'BAD' 'DIFFERENT' 'DRINK' 'ENGLAND' 'GO'
 'HOME' 'HORRIBLE' 'LOOK' 'LOVELY' 'MAN' 'MOVE' 'NEAR' 'NEXT' 'ORAL'
 'PERHAPS' 'PLAN' 'PLUS' 'RIGHT' 'SATURDAY' 'SAY' 'SIT' 'TRAVEL' 'TYPICAL'
 'WALES' 'YES']",['pitches'],[],[],"[""'ve"", 'hitting', 'talked']",[],['outside'],[],[]
FZNuNG9UBnw_9-1-rgb_front.mp4,"[""'ll"" 'next' 'safe' 'see' 'stay' 'time' 'ya']","['ACT' 'ALRIGHT' 'BAD' 'BASE' 'BLIND' 'BRITAIN' 'CATCH' 'CHURCH' 'CLUB'
 'COMMUNICATE' 'DEAF' 'EXCLUDE' 'FINGERSPELL' 'FINISH' 'GAME' 'GOOD'
 'GOVERNMENT' 'HARD' 'HORRIBLE' 'HOUR' 'INATTENTION' 'LAUGH' 'LINK'
 'LITTLE' 'LOOK' 'MAKE' 'NEXT' 'NICE' 'NOTHING' 'OLD' 'OLYMPIC' 'ORAL'
 'PARTNER' 'PAST' 'PERFECT' 'PLENTY' 'PROBLEM' 'QUIET' 'RIGHT' 'SLOW'
 'SPORT' 'STRESS' 'TALK' 'TEACH' 'TIME' 'TOUCH' 'TWO' 'TYPICAL' 'USE'
 'WAIT' 'YES']","['stay', 'time', 'ya']",[],"['next', 'safe']",['see'],[],"[""'ll""]",[],['see']
-g45vqccdzI_2-1-rgb_front.mp4,['affiliation' 'company'],"['ACT' 'AGES' 'BAD' 'BOOKED' 'CHOOSE' 'DOCTOR' 'GO' 'GOOD' 'HOME'
 'INATTENTION' 'INTERVIEW' 'KEEP' 'LINK' 'LOOK' 'MAKE' 'MAYBE' 'NEXT'
 'NOTHING' 'OLYMPIC' 'PARTY' 'PAYMENT' 'PERFECT' 'PERHAPS' 'PROBLEM'
 'QUIET' 'RELATIONSHIP' 'SIX' 'SPEECH' 'SPOUSE' 'STUCK' 'TALK' 'TEACH'
 'THEATRE' 'TIME' 'TOUCH' 'TYPICAL' 'YES']","['affiliation', 'company']",[],[],[],[],[],[],[]
8kAWy2YodzQ_3-1-rgb_front.mp4,"[""'re"" 'instruments' 'little' 'versatile']","['ALRIGHT' 'ANGRY' 'BRING' 'CALLISTHENICS' 'CHANGE' 'CLOTHES' 'COLD'
 'CONTROL' 'DAMAGE' 'DRIVE' 'EXCITED' 'FEEL' 'FILM' 'GO' 'HAPPY' 'ILL'
 'LIKE' 'LOOK' 'PARTY' 'RELAX' 'RICH' 'RUN' 'SEARCH' 'SINCE' 'SIT'
 'STRONG' 'STUBBORN' 'SURPRISE' 'TRAIN' 'VEHICLE' 'WALK']","['instruments', 'versatile']",[],['little'],"[""'re""]",[],[],[],[]
92V3oH63zbQ_18-1-rgb_front.mp4,"[""'s"" 'baseball' 'inside' 'staying']","['ASK' 'BAD' 'BREAK' 'CHAIR' 'DANCE' 'DAY' 'EIGHT' 'FAVOUR' 'FRIDAY'
 'HOLIDAY' 'HORRIBLE' 'LIKE' 'LOOK' 'MEAL' 'MORNING' 'MOTHER' 'NORMAL'
 'NOTHING' 'PERHAPS' 'PLAN' 'ROAD' 'SEVEN' 'SIX' 'SPEECH' 'SWIM' 'TEACH'
 'TELEVISION' 'TEN' 'TOUCH' 'TYPICAL' 'WAIT' 'WALES' 'YES']",['baseball'],[],[],['staying'],[],"[""'s"", 'inside']",[],[]
-g0iPSnQt6w_10-1-rgb_front.mp4,"[""'m"" ""'s"" 'arms' 'faster' 'going' 'help' 'little' 'spin']","['ADD' 'ALRIGHT' 'ATTACK' 'CHANGE' 'DEPTH' 'DOOR' 'DREADFUL' 'EXCITED'
 'FAIL' 'FINISH' 'GOOD' 'HEALTHY' 'HELP' 'MEAL' 'NEXT' 'NIGHT' 'PARTNER'
 'PERIODIC' 'REGULAR' 'SAFE' 'START' 'TEACH' 'TICKET' 'WELL']","['arms', 'faster', 'help', 'spin']",[],['little'],"[""'m"", 'going']",[],"[""'s""]",[],[]
92V3oH63zbQ_3-1-rgb_front.mp4,['balls'],"['ASK' 'BACK' 'BAD' 'CHRISTMAS' 'DIFFERENT' 'DOCTOR' 'ENGLAND' 'FRIDAY'
 'FRIEND' 'FULL' 'GO' 'HOME' 'INATTENTION' 'INFORMATION' 'LOOK' 'MARRY'
 'NEAR' 'PERHAPS' 'PLAN' 'PLUS' 'PROBLEM' 'SATURDAY' 'SPOUSE' 'START'
 'TIME' 'UNIVERSITY' 'WAIT' 'WALES']",['balls'],[],[],[],[],[],[],[]
FzUdcaxw_vs_18-2-rgb_front.mp4,"[""'s"" 'come' 'get' 'ironing' 'let']","['ALRIGHT' 'ARRIVE' 'BORN' 'BOSS' 'CALLISTHENICS' 'COW' 'ESCAPE'
 'EXCHANGE' 'FAIL' 'FINISH' 'GIVE' 'GOOD' 'HEALTHY' 'HORRIBLE' 'LONDON'
 'MEET' 'MOVE' 'ONE' 'PARTY' 'RANKING' 'RICH' 'SELF' 'SINCE' 'SIT' 'THINK'
 'WELL' 'WRITE']",[],[],[],"['come', 'get', 'ironing', 'let']",[],"[""'s""]",[],['come']
FZCEymcpq7I_11-1-rgb_front.mp4,"[""'re"" 'get' 'going' 'good' 'loft' 'try']","['AGREE' 'BRITAIN' 'CHANGE' 'COMMUNICATE' 'CREATE' 'FINGERSPELL' 'GAME'
 'HARD' 'LAST' 'PARTNER' 'RIGHT' 'SPORT' 'STRESS' 'TALK' 'TEACH' 'WEEKEND'
 'WORTH']","['loft', 'try']",[],['good'],"[""'re"", 'get', 'going']",[],[],['good'],['good']
Fz-N1S0swh8_8-8-rgb_front.mp4,['actually' 'good' 'loved' 'really' 'tasted'],"['ASK' 'BACK' 'BAD' 'CHILD' 'COME' 'DIFFERENT' 'DISAPPOINT' 'ENGLAND'
 'GOOD' 'HORRIBLE' 'LONDON' 'NEAR' 'NEXT' 'PERHAPS' 'PLUS' 'RIGHT' 'SAY'
 'SCOTLAND' 'SELF' 'TOILET' 'TYPICAL' 'YES']",[],"['actually', 'really']",['good'],"['loved', 'tasted']",[],[],['good'],['good']
FzAIlhumvMA_5-2-rgb_front.mp4,"[""'s"" 'contact' 'customer' 'hotline' 'service']","['ACCESS' 'AREA' 'ARRIVE' 'AWARD' 'BAD' 'BOOK' 'BROTHER' 'CHANGE'
 'CONTINUE' 'DISCUSS' 'DRIVE' 'FAVOUR' 'FINISH' 'GESTURE' 'GIRL' 'GRAB'
 'HARD' 'HEARING' 'HOLIDAY' 'HOTEL' 'ILL' 'INTERVAL' 'LOOK' 'MOVE' 'NEAR'
 'PEOPLE' 'PRAY' 'PRIEST' 'QUEUE' 'RESPECT' 'SIGN' 'SIX' 'SMALL' 'SPORT'
 'STAND' 'STAY' 'STRONG' 'STUBBORN' 'SUNDAY' 'THING' 'VEHICLE' 'WALK'
 'WEATHER' 'WORSE' 'WRITE']","['contact', 'customer', 'hotline', 'service']",[],[],[],[],"[""'s""]",[],[]
FzQPg4aqNYc_9-1-rgb_front.mp4,['cup' 'mixing'],"['ANGRY' 'BOAT' 'COMPUTER' 'DEPTH' 'DISAPPOINT' 'DOOR' 'EXCITED' 'FEEL'
 'FRIEND' 'INVOLVE' 'LIKE' 'LOOK' 'MORNING' 'RELAX' 'STAND' 'SURPRISE'
 'UNIT' 'WALK' 'WAR']",['cup'],[],[],['mixing'],[],[],[],[]
FzQPg4aqNYc_6-1-rgb_front.mp4,"[""'s"" 'let' 'plate' 'show']","['ALRIGHT' 'AREA' 'BODY' 'CLOTHES' 'DRIVE' 'EXCITED' 'FAMILY' 'FEEL'
 'FINISH' 'GOOD' 'GROUP' 'HOUSE' 'HURT' 'LOOK' 'MOVE' 'PARTY' 'PLACE'
 'PLAN' 'PREGNANT' 'RELAX' 'SATURDAY' 'SIT' 'SIX' 'SURPRISE' 'THURSDAY'
 'UNIT' 'WALK' 'WORSE' 'WOW']","['plate', 'show']",[],[],['let'],[],"[""'s""]",[],[]
92V3oH63zbQ_22-1-rgb_front.mp4,['bat' 'effective' 'everyone' 'knows' 'makes' 'quick'],"['AGE' 'ALRIGHT' 'ANGRY' 'ARRIVE' 'ASK' 'BACK' 'BASE' 'BEHAVIOUR' 'BORING'
 'CALLISTHENICS' 'DEAF' 'ENGLAND' 'ETHNIC' 'FAIL' 'FEEL' 'FINISH' 'FISH'
 'GAME' 'GO' 'GOOD' 'GOVERNMENT' 'GRANDMOTHER' 'HARD' 'HEALTHY' 'HEAR'
 'HOLIDAY' 'HOME' 'HOT' 'INATTENTION' 'LOOK' 'LOVE' 'MAKE' 'MEANING'
 'MIND' 'MUM' 'MUST' 'NIGHT' 'PARTNER' 'PARTY' 'PAST' 'PREGNANT' 'PROBLEM'
 'READY' 'RELAX' 'SHOULDNT' 'SINCE' 'SLEEP' 'STRESS' 'SURPRISE' 'TIRED'
 'WANT' 'WELL' 'WONDERFUL' 'WORK']","['bat', 'everyone', 'knows', 'quick']",[],['effective'],['makes'],[],[],[],['knows']
8kAWy2YodzQ_4-1-rgb_front.mp4,['pain' 'sometimes' 'tune'],"['AGREE' 'ANGRY' 'BOY' 'BREATHE' 'CHANGE' 'DISAPPOINT' 'EMOTION' 'EXCITED'
 'FEEL' 'FINGERSPELL' 'GOOD' 'HAPPY' 'LIKE' 'LOOK' 'LOVE' 'MEANING'
 'MOTHER' 'NORMAL' 'PARTNER' 'PLAN' 'SATURDAY' 'SAY' 'SPORT' 'SURPRISE'
 'TELEVISION' 'TICKET' 'TOMORROW' 'WANT' 'WEEKEND' 'WORK' 'WORTH' 'YEAR']","['pain', 'tune']",['sometimes'],[],[],[],[],[],[]
8kAWy2YodzQ_11-1-rgb_front.mp4,['checking' 'one' 'second'],"['AREA' 'CHEAP' 'CHILD' 'COMPUTER' 'DIE' 'EIGHT' 'FBUOY' 'KICK' 'LEAVE'
 'LOOK' 'PERSON' 'WAIT' 'WALES']",[],[],['second'],['checking'],[],['one'],[],['one']
Fz-N1S0swh8_2-8-rgb_front.mp4,"[""'m"" 'going' 'little' 'lot' 'use']","['ASK' 'BAD' 'BUY' 'DEAF' 'GOOD' 'INATTENTION' 'INTERPRETER' 'LATER' 'LEG'
 'LITTLE' 'LOOK' 'MARRY' 'MUST' 'NEVER' 'PARENTS' 'PLAY' 'RIGHT'
 'SCOTLAND' 'SIGN' 'TALK' 'TRAIN' 'TYPICAL' 'WORK' 'YES']","['lot', 'use']",[],['little'],"[""'m"", 'going']",[],[],[],[]
FzQPg4aqNYc_11-1-rgb_front.mp4,['actually' 'cup' 'shape' 'takes'],"['AGE' 'AREA' 'ASK' 'AVOID' 'CHAIR' 'CHECK' 'EIGHT' 'FAIL' 'FAMILY'
 'FAVOUR' 'FIVE' 'FOUR' 'FRIEND' 'INVOLVE' 'LEAGUE' 'LINK' 'MOVE' 'NEXT'
 'NOTHING' 'OLD' 'OPERATE' 'PARTNER' 'PERFECT' 'PLACE' 'SEEM' 'SPEECH'
 'SPOUSE' 'STUBBORN' 'TALK' 'TEACH' 'THREE' 'TOUCH' 'TWO' 'UNIT' 'WAIT'
 'WEEKEND']","['cup', 'shape']",['actually'],[],['takes'],[],[],[],[]
92V3oH63zbQ_1-1-rgb_front.mp4,"[""'ve"" 'hitting' 'inside' 'pitches' 'talked']","['ASK' 'BACK' 'CHRISTMAS' 'DOCTOR' 'FRIDAY' 'FRIEND' 'FULL' 'GO' 'HOME'
 'INATTENTION' 'INVOLVE' 'LOOK' 'MARRY' 'NEXT' 'PROBLEM' 'SPOUSE' 'TIME'
 'WALES']",['pitches'],[],[],"[""'ve"", 'hitting', 'talked']",[],['inside'],[],[]
FZCF7kPIyOk_16-1-rgb_front.mp4,['fairly' 'need' 'professional' 'something' 'stay'],"['ARRIVE' 'ASK' 'BALL' 'EAT' 'FINISH' 'GOOD' 'HAPPEN' 'HOUSE'
 'INTERPRETER' 'LATER' 'MAN' 'MANY' 'MUST' 'NEAR' 'NUMBER' 'ONE' 'PLUS'
 'PUB' 'PUSH' 'QUICK' 'RANKING' 'REDUCE' 'SELF' 'SIGN' 'START' 'TALK'
 'TEN' 'THING']","['need', 'something', 'stay']",['fairly'],['professional'],[],[],[],[],[]
-g0iPSnQt6w_2-1-rgb_front.mp4,"[""'re"" 'fun' 'hope']","['AGE' 'ANESTHETISE' 'ANYTHING' 'ARRIVE' 'BAD' 'DEAF' 'EVALUATE' 'FAMILY'
 'FATHER' 'FEEL' 'FINISH' 'FRIDAY' 'GOOD' 'GRANDFATHER' 'HEAR' 'HOPE'
 'HOUSE' 'LOOK' 'MANY' 'MORNING' 'OLD' 'ORAL' 'PARENTS' 'PERFECT' 'PLAY'
 'SLEEP' 'TEA' 'TEACH' 'TEN' 'TOUCH' 'TWO' 'VIEW']","['fun', 'hope']",[],[],"[""'re""]",[],[],[],[]
FZCF7kPIyOk_7-1-rgb_front.mp4,"[""'re"" 'blood' 'enjoy' 'fingertips' 'gushing' ""n't"" 'script' 'someone'
 'trying' 'want']","['AREA' 'ATTACK' 'BALL' 'BRITAIN' 'CRY' 'DAY' 'EXPLAIN' 'FINISH' 'FLOCK'
 'INFORMATION' 'MANY' 'MEAL' 'MUST' 'NEAR' 'NIGHT' 'PLUS' 'PRACTISE'
 'PRIEST' 'PUSH' 'THING' 'TICKET' 'TIRED' 'UNIVERSITY']","['blood', 'enjoy', 'fingertips', 'script', 'someone', 'want']","[""n't""]",[],"[""'re"", 'gushing', 'trying']",[],[],['blood'],['blood']
3ddzkmFPEBU_0-1-rgb_front.mp4,"[""'s"" 'accessories' 'choice' 'guitar' 'let' 'look' 'take']","['ANGRY' 'ANYTHING' 'AUSTRALIA' 'BAD' 'COMPUTER' 'DEAF' 'DIFFERENT' 'EASY'
 'ENGLAND' 'FAMILY' 'FRIDAY' 'GOOD' 'HEAR' 'HEARING' 'LITTLE' 'LOOK'
 'NOTHING' 'PERFECT' 'PLACE' 'PLUS' 'RICH' 'SEVEN' 'SPEECH' 'TEN' 'THINK'
 'TRY' 'UNIVERSITY' 'WALK' 'YESTERDAY']","['accessories', 'choice', 'guitar', 'look']",[],[],"['let', 'take']",[],"[""'s""]",[],[]
8kAWy2YodzQ_9-1-rgb_front.mp4,"[""'s"" 'a.' 'c' 'e' 'g' 'tuned']","['ACT' 'AUSTRALIA' 'BLUE' 'DAUGHTER' 'DEAF' 'EASY' 'EXPECT' 'FAMILY'
 'FAMOUS' 'FATHER' 'FRIDAY' 'FRIEND' 'GIRL' 'HEAR' 'HEARING' 'HELP'
 'INTERPRETER' 'LITTLE' 'LOOK' 'LOSE' 'MOVE' 'NOTHING' 'PARENTS' 'PARTNER'
 'PERFECT' 'PLACE' 'QUIET' 'REGULAR' 'SCHOOL' 'SHEET' 'SIT' 'SPEECH'
 'SPOUSE' 'START' 'THINK' 'TICKET' 'TRAVEL' 'UNIT' 'WALES' 'WALK'
 'WEEKEND' 'YESTERDAY']","['c', 'e', 'g']",[],[],['tuned'],['a.'],"[""'s""]",[],[]
-g0sqksgyc4_7-2-rgb_front.mp4,"[""'re"" 'actually' 'going' 'slide']","['ALRIGHT' 'AREA' 'BELFAST' 'CHAIR' 'CHILD' 'COW' 'DISAPPOINT' 'EQUAL'
 'ESCAPE' 'EXPECT' 'FAIL' 'FAMILY' 'FLOCK' 'GOOD' 'HARD' 'HEALTHY'
 'HORRIBLE' 'LOOK' 'MORNING' 'MOTHER' 'PARTY' 'PLAN' 'PRACTISE' 'READY'
 'RELAX' 'RICH' 'SATURDAY' 'SAY' 'SCOTLAND' 'SHOULDER' 'SPOUSE' 'SWIM'
 'TALK' 'TEACH' 'TELEVISION' 'TIME' 'UNIVERSAL' 'WELL' 'YES']",['slide'],['actually'],[],"[""'re"", 'going']",[],[],[],[]
Fz-N1S0swh8_5-8-rgb_front.mp4,"[""n't"" 'people']","['ALRIGHT' 'ALWAYS' 'ARRIVE' 'BORN' 'DISAPPOINT' 'DREADFUL' 'EVALUATE'
 'FANTASTIC' 'FINISH' 'GOOD' 'HAPPY' 'HELP' 'HOUSE' 'INTERPRETER' 'KNOW'
 'LOOK' 'MEANING' 'MUST' 'NICE' 'PREFER' 'REDUCE' 'REGULAR' 'RIGHT' 'SAFE'
 'SAY' 'SCHOOL' 'SINCE' 'START' 'TITLE' 'TOILET' 'TRUE' 'WOW' 'YES']",['people'],"[""n't""]",[],[],[],[],[],[]
8kAWy2YodzQ_6-1-rgb_front.mp4,['home' 'pipe' 'pitch' 'use'],"['BAD' 'DREADFUL' 'FEEL' 'FIVE' 'GIRL' 'HAPPY' 'HEARING' 'HORRIBLE'
 'LITTLE' 'LOOK' 'MAYBE' 'MEANING' 'MOTHER' 'PEOPLE' 'PERHAPS' 'TEN'
 'TRUE' 'TYPICAL' 'YES']","['home', 'pipe', 'pitch', 'use']",[],[],[],[],[],[],[]
92V3oH63zbQ_9-1-rgb_front.mp4,"[""'ve"" 'already' 'ball' 'easier' 'makes' 'much' 'stay' 'talked' 'top']","['ACT' 'ARRIVE' 'BAD' 'BASE' 'BROTHER' 'CHURCH' 'EASY' 'FINISH' 'FLOCK'
 'GAME' 'GOOD' 'GOVERNMENT' 'HAPPEN' 'HORRIBLE' 'INATTENTION' 'KEEP'
 'LAST' 'MAKE' 'MENTION' 'NEXT' 'NOTHING' 'OLYMPIC' 'ONE' 'PARTNER'
 'PARTY' 'PERFECT' 'POUND' 'PRISON' 'QUICK' 'QUIET' 'RANKING' 'SAY' 'SELF'
 'SLOW' 'START' 'STRESS' 'STUCK' 'TALK' 'TEACH' 'TEACHER' 'TOILET'
 'TOMORROW' 'TYPICAL' 'WAIT' 'WEEK' 'YES']","['ball', 'stay', 'top']",['already'],"['easier', 'much']","[""'ve"", 'makes', 'talked']",[],[],[],[]
92V3oH63zbQ_13-1-rgb_front.mp4,"[""'m"" 'back' 'end' 'foot' 'going' 'spinning']","['AREA' 'ARRIVE' 'ASK' 'BAD' 'BREATHE' 'CHILD' 'CHOOSE' 'CLOSED' 'CULTURE'
 'FEEL' 'HORRIBLE' 'LIKE' 'LITTLE' 'LIVE' 'LOOK' 'MORNING' 'MOTHER'
 'PLACE' 'SCOTLAND' 'SIT' 'SPEECH' 'STAND' 'START' 'SURPRISE' 'TOUCH'
 'TYPICAL' 'WAIT' 'WALES' 'WANT' 'YES']","['end', 'foot']",['back'],[],"[""'m"", 'going', 'spinning']",[],[],[],['foot']
FZCF7kPIyOk_10-1-rgb_front.mp4,['bindings' 'bound' 'long' 'right' 'script'],"['AEROPLANE' 'BAD' 'BUILD' 'DIFFERENT' 'DRIVE' 'FLOCK' 'GOOD' 'HOLLAND'
 'LITTLE' 'LOOK' 'NEXT' 'PERHAPS' 'TALK' 'TEACH' 'TYPICAL' 'UPWARD' 'WAIT'
 'WEEKEND' 'YES']","['bindings', 'bound', 'right', 'script']",['long'],[],[],[],[],"['long', 'right']",['long']
-g0sqksgyc4_6-2-rgb_front.mp4,['feet' 'okay' 'pick' 'try'],"['ADULT' 'BAD' 'BOOK' 'BORN' 'CHILD' 'DECORATE' 'DECREASE' 'DOG' 'FINISH'
 'INCREASE' 'INTERVAL' 'LOW' 'NOTHING' 'PERFECT' 'PUSH' 'SMALL' 'TALL']","['feet', 'okay', 'pick', 'try']",[],[],[],[],[],[],['feet']
8kAWy2YodzQ_8-1-rgb_front.mp4,['differently' 'guitars' 'tuned' 'ukulele' 'unlike'],"['ALWAYS' 'AUSTRALIA' 'BAD' 'CHEAP' 'COUSIN' 'DOCTOR' 'FAMILY' 'FEEL'
 'FIVE' 'FRIDAY' 'GIRL' 'HEARING' 'INATTENTION' 'INTERPRETER' 'LATER'
 'LITTLE' 'LOOK' 'MAKE' 'MANY' 'PEOPLE' 'PROBLEM' 'QUIET' 'SCHOOL' 'SIT'
 'SPEECH' 'TEN' 'THEATRE' 'TIME' 'WALES' 'WALK' 'WANT']","['guitars', 'ukulele']",['differently'],[],['tuned'],[],['unlike'],[],[]
8kAWy2YodzQ_12-1-rgb_front.mp4,"[""'s"" 'good' 'pretty']","['ACT' 'AGE' 'BORING' 'CHILD' 'DEAF' 'DOG' 'EASY' 'ETHNIC' 'FLOCK' 'GIRL'
 'HEARING' 'HOLIDAY' 'HORRIBLE' 'HOT' 'HOUSE' 'INTERPRETER' 'LINK' 'LOOK'
 'MOVE' 'NOTHING' 'PARTNER' 'PARTY' 'PERFECT' 'SAY' 'SCHOOL' 'SURPRISE'
 'THANK' 'THINK' 'TOMORROW' 'UNIT' 'USE' 'WAIT' 'YESTERDAY']",[],['pretty'],['good'],[],[],"[""'s""]",['good'],['good']
92V3oH63zbQ_8-1-rgb_front.mp4,['boom' 'like'],"['ACT' 'ARRIVE' 'AUSTRALIA' 'BAD' 'BALL' 'BOOKED' 'GOOD' 'HORRIBLE' 'LEG'
 'MOVE' 'NEXT' 'NOTHING' 'OLYMPIC' 'PARTY' 'PERFECT' 'PERHAPS' 'QUIET'
 'SPEECH' 'TOILET' 'TYPICAL' 'WAIT' 'WALK' 'YES']",['boom'],[],[],[],[],['like'],[],[]
FzQPg4aqNYc_5-1-rgb_front.mp4,['everything' 'fused' 'nice' 'really'],"['AGE' 'AMERICA' 'BECKON' 'BORING' 'ENGLAND' 'ENOUGH' 'ETHNIC' 'FEEL'
 'FOUR' 'GOOD' 'GROUP' 'LINK' 'PAST' 'PLENTY' 'SCHOOL' 'SEEM' 'SINCE'
 'THANK' 'UNIT' 'USE' 'WEDNESDAY' 'WEEK' 'WOW']",['everything'],['really'],['nice'],['fused'],[],[],[],[]
FzQPg4aqNYc_2-1-rgb_front.mp4,"[""'re"" 'back']","['ADD' 'ALRIGHT' 'ANYTHING' 'ARRIVE' 'CALLISTHENICS' 'COW' 'DISAPPOINT'
 'EVALUATE' 'EXCITED' 'FEEL' 'GOOD' 'HEALTHY' 'HOUSE' 'ILL' 'INTERPRETER'
 'LIKE' 'LOOK' 'MORNING' 'MOVE' 'MUST' 'PARTY' 'REDUCE' 'RICH' 'SCHOOL'
 'SEVEN' 'SIX' 'SUE' 'TEN' 'TITLE']",[],['back'],[],"[""'re""]",[],[],[],[]
Fz-N1S0swh8_3-8-rgb_front.mp4,['bit' 'little' 'maybe'],"['BECKON' 'BETTER' 'BOAT' 'BORN' 'BRITAIN' 'BUSINESS' 'CLUB' 'DAY'
 'EVALUATE' 'FAIL' 'FRIEND' 'GOOD' 'INVOLVE' 'LAST' 'MONEY' 'NEXT' 'PLAY'
 'RECEIVE' 'SCALES' 'SINCE' 'START' 'STAY' 'TRUE' 'UNIT' 'WAIT' 'WEEKEND'
 'WORSE']",['bit'],['maybe'],['little'],[],[],[],[],['bit']
Fz-N1S0swh8_12-8-rgb_front.mp4,['go' 'onions' 'peppers' 'pieces' 'ready' 'small'],"['ARRIVE' 'ASK' 'BAD' 'BORROW' 'CHANGE' 'DEAF' 'DREADFUL' 'GIRL'
 'GRANDMOTHER' 'HAPPY' 'HARD' 'HEARING' 'HELP' 'INTERPRETER' 'LATER'
 'LITTLE' 'LOOK' 'NOTHING' 'PAY' 'QUICK' 'REDUCE' 'SIGN' 'SISTER' 'SPORT'
 'TEA' 'THINK' 'TOUCH' 'WRITE' 'WRONG' 'YES']","['onions', 'peppers', 'pieces']",[],"['ready', 'small']",['go'],[],[],[],['small']
92V3oH63zbQ_14-1-rgb_front.mp4,"[""'s"" 'ball' 'going' 'head' 'stay']","['ASK' 'BREATHE' 'CONCENTRATE' 'DAY' 'EMOTION' 'FEEL' 'FRIGHTENED' 'GIRL'
 'HISTORY' 'HOLIDAY' 'LIKE' 'LITTLE' 'LOOK' 'MEET' 'MENTION' 'NEXT'
 'NIGHT' 'SCHOOL' 'SISTER' 'SURPRISE' 'TALK' 'THANK' 'TIME' 'TRUE' 'WANT'
 'YES']","['ball', 'head', 'stay']",[],[],['going'],[],"[""'s""]",[],['head']
